Jared Dudley,per_poss.2019,33,BRK,NBA,PF,4,2,82,1.7,6.2,0.273,1.1,5,0.222,0.6,1.1,0.5,2.2,2.2,1,0,1.1,1.1,6.2,1.7,0.6,2.2,5.6,6.7,,98,120
Kevin Durant,per_poss.2010,21,OKC,NBA,SF,6,6,231,9.9,28.2,0.35,2.3,8,0.286,7.6,20.2,0.375,12.4,14.2,0.871,1.8,8.7,10.6,3.2,0.7,1.8,5,3.9,34.4,,98,106
Kevin Durant,per_poss.2011,22,OKC,NBA,SF,17,17,722,11.3,25.3,0.449,2.7,8,0.339,8.6,17.3,0.5,10.2,12.2,0.838,1.3,8.9,10.2,3.5,1.2,1.4,3.1,3.8,35.6,,119,107
Kevin Durant,per_poss.2012,23,OKC,NBA,SF,20,20,837,12.5,24.2,0.517,2.6,7,0.373,9.9,17.3,0.575,8.4,9.8,0.864,0.8,8.5,9.4,4.7,1.8,1.5,4,3.2,36.1,,119,107
Kevin Durant,per_poss.2013,24,OKC,NBA,SF,11,11,485,11.9,26.2,0.455,2.3,7.5,0.314,9.6,18.8,0.511,9.9,11.9,0.83,0.7,9.8,10.6,7.4,1.5,1.3,4.6,2.8,36.2,,112,102
Kevin Durant,per_poss.2014,25,OKC,NBA,SF,19,19,815,12.4,26.9,0.46,2.7,8,0.344,9.6,19,0.508,8.4,10.4,0.81,1.6,9.3,10.8,4.8,1.2,1.6,4.6,2.6,35.9,,110,108
Kevin Durant,per_poss.2016,27,OKC,NBA,SF,18,18,726,12.2,28.3,0.43,2.2,7.6,0.282,10,20.6,0.485,9,10.1,0.89,0.9,8,8.9,4.2,1.3,1.3,4.5,2.6,35.5,,107,107
Kevin Durant,per_poss.2017,28,GSW,NBA,PF,15,15,533,13.4,24.1,0.556,3.4,7.7,0.442,10,16.3,0.61,8.3,9.2,0.893,1.4,9.2,10.7,5.7,1.1,1.8,3.4,3.5,38.4,,129,105
Kevin Durant,per_poss.2018,29,GSW,NBA,SF,21,21,807,13.1,26.8,0.487,2.9,8.5,0.341,10.2,18.3,0.556,8.4,9.4,0.901,0.8,9.2,10.1,6.1,0.9,1.5,3.1,2.7,37.5,,119,104
Kevin Durant,per_poss.2019,30,GSW,NBA,SF,12,12,442,13.8,26.9,0.514,3.9,8.9,0.438,10,18,0.552,11.3,12.5,0.903,0.1,6.4,6.5,6,1.4,1.3,4.8,4.2,42.9,,121,112
Wayne Ellington,per_poss.2014,26,DAL,NBA,SG,2,0,14,7.5,22.4,0.333,7.5,22.4,0.333,0,0,,7.5,7.5,1,0,7.5,7.5,7.5,0,0,7.5,3.7,29.8,,102,116
Wayne Ellington,per_poss.2018,30,MIA,NBA,SG,5,0,101,5.7,16.6,0.343,5.7,14.2,0.4,0,2.4,0,1.4,1.4,1,0.5,3.3,3.8,1.4,0.9,0.9,1.4,4.3,18.5,,101,118
Wayne Ellington,per_poss.2019,31,DET,NBA,SG,4,4,131,4,12.7,0.314,2.5,8,0.318,1.4,4.7,0.308,0.7,0.7,1,1.1,4.3,5.4,1.8,1.1,0,0.7,1.4,11.2,,91,123
Joel Embiid,per_poss.2018,23,PHI,NBA,C,8,8,278,10.6,24.4,0.435,1.4,5.1,0.276,9.2,19.3,0.477,7.6,10.8,0.705,4.1,13.8,17.9,4.2,1.2,2.5,5.1,5.5,30.3,,101,102
Joel Embiid,per_poss.2019,24,PHI,NBA,C,11,11,334,9.9,23.1,0.428,1.7,5.7,0.308,8.1,17.4,0.467,10.8,13.1,0.822,3.1,13.7,16.7,5.4,1.2,3.6,5.8,4.9,32.3,,106,100
James Ennis,per_poss.2017,26,MEM,NBA,SF,6,4,159,5.6,13.4,0.421,2.1,6.7,0.316,3.5,6.7,0.526,4.2,4.9,0.857,2.8,6,8.8,2.5,1.8,0.7,2.5,7,17.6,,111,119
James Ennis,per_poss.2019,28,PHI,NBA,SF,11,0,232,6.5,13.4,0.484,1.9,6.7,0.281,4.6,6.7,0.688,2.5,4,0.632,3.3,5.4,8.8,2.5,0.8,0.6,2.1,6.5,17.4,,114,110
Tyler Ennis,per_poss.2015,20,MIL,NBA,PG,1,0,16,6.4,29,0.222,3.2,16.1,0.2,3.2,12.9,0.25,0,0,,9.7,3.2,12.9,9.7,0,0,0,3.2,16.1,,87,114
Jacob Evans,per_poss.2019,21,GSW,NBA,SG,7,0,18,5.4,13.6,0.4,2.7,5.4,0.5,2.7,8.2,0.333,0,0,,0,2.7,2.7,2.7,0,0,5.4,2.7,13.6,,74,120
Jeremy Evans,per_poss.2012,24,UTA,NBA,SF,2,0,7,0,7.5,0,0,0,,0,7.5,0,14.9,14.9,1,0,22.4,22.4,7.5,7.5,0,0,7.5,14.9,,140,93
Tyreke Evans,per_poss.2015,25,NOP,NBA,SG,4,4,125,5.8,18,0.326,0.8,4.6,0.182,5,13.4,0.375,4.2,7.1,0.588,1.3,7.1,8.4,8.4,2.1,0.4,2.5,4.2,16.7,,92,115
Tyreke Evans,per_poss.2019,29,IND,NBA,SG,4,0,84,12.6,28.8,0.438,6.6,12,0.55,6,16.8,0.357,4.8,8.4,0.571,0,10.2,10.2,1.8,1.2,0.6,3.6,4.8,36.6,,97,104
Dante Exum,per_poss.2017,21,UTA,NBA,PG,7,0,84,6.8,16.7,0.407,2.5,7.4,0.333,4.3,9.3,0.467,3.7,3.7,1,1.2,2.5,3.7,5.6,3.1,0,1.9,6.2,19.8,,111,111
Dante Exum,per_poss.2018,22,UTA,NBA,PG,10,0,114,8.6,17.7,0.488,0.9,3,0.286,7.8,14.6,0.529,3.9,5.2,0.75,1.7,4.3,6,4.3,0.4,0.4,6.5,6.5,22,,91,112
Kenneth Faried,per_poss.2012,22,DEN,NBA,PF,7,7,192,8.9,16.6,0.533,0,0,,8.9,16.6,0.533,2.5,3.3,0.75,6.9,12.5,19.4,1.1,1.4,2.2,3.9,5.5,20.2,,106,102
Kenneth Faried,per_poss.2013,23,DEN,NBA,PF,5,4,145,6.8,10.9,0.625,0,0,,6.8,10.9,0.625,3.7,5.1,0.733,4.1,10.2,14.3,0.3,1.7,0.3,1.7,7.5,17.4,,126,108
Kenneth Faried,per_poss.2019,29,HOU,NBA,C,6,0,56,8,11.5,0.692,0.9,0.9,1,7.1,10.6,0.667,4.4,5.3,0.833,2.7,15.9,18.6,1.8,1.8,0,0,5.3,21.2,,166,103
Derrick Favors,per_poss.2012,20,UTA,NBA,PF,4,1,116,6.8,16.2,0.417,0,0,,6.8,16.2,0.417,7.7,13.1,0.586,6.3,10.8,17.1,0.9,2.3,2.7,2.3,5,21.2,,104,106
Derrick Favors,per_poss.2017,25,UTA,NBA,PF,11,2,225,8.3,14.4,0.581,0,0,,8.3,14.4,0.581,2.5,5.3,0.478,3.5,10.4,13.9,2.3,1.9,1.4,0.9,5.8,19.2,,120,108
Derrick Favors,per_poss.2018,26,UTA,NBA,C,11,9,286,7.2,11.7,0.618,0.3,0.9,0.4,6.9,10.8,0.635,2.7,5.7,0.485,3.4,6.4,9.8,2.2,1.4,1.9,1.7,2.9,17.5,,121,107
Derrick Favors,per_poss.2019,27,UTA,NBA,C,5,2,103,10.9,17,0.639,0,1.4,0,10.9,15.6,0.697,6.1,9,0.684,7.1,10.4,17.5,1.9,1.9,4.3,2.4,5.7,27.9,,129,102
Cristiano Felício,per_poss.2017,24,CHI,NBA,C,6,0,82,5.7,9.5,0.6,0,0,,5.7,9.5,0.6,0.6,1.3,0.5,4.4,12.1,16.5,1.3,1.9,1.3,4.4,10.2,12.1,,93,108
Raymond Felton,per_poss.2010,25,CHA,NBA,PG,4,4,130,7.4,18.2,0.405,1.7,5.6,0.308,5.6,12.5,0.448,3.9,5.2,0.75,1.3,3,4.3,8.7,0.9,0,2.6,3.5,20.3,,105,116
Raymond Felton,per_poss.2011,26,DEN,NBA,SG,5,0,152,6,16.8,0.36,1.3,5.4,0.25,4.7,11.4,0.412,6,8,0.75,0,3,3,7,2,0,3.4,3.4,19.5,,94,111
Raymond Felton,per_poss.2013,28,NYK,NBA,PG,12,12,454,8.8,19.8,0.444,1.1,3.4,0.321,7.7,16.4,0.47,2,2.9,0.667,2.1,2.9,5,6.8,2.4,0.6,2.4,3.2,20.6,,105,101
Raymond Felton,per_poss.2015,30,DAL,NBA,PG,3,1,36,5.2,19.6,0.267,0,5.2,0,5.2,14.4,0.364,3.9,3.9,1,1.3,7.8,9.2,5.2,0,0,0,1.3,14.4,,92,116
Raymond Felton,per_poss.2016,31,DAL,NBA,PG,5,4,172,9.7,21,0.464,1.2,4.3,0.286,8.5,16.7,0.509,2.1,3.3,0.636,0.6,6.4,7,7,1.8,0,3.6,4.3,22.8,,97,121
Raymond Felton,per_poss.2017,32,LAC,NBA,PG,7,0,127,6.3,13.5,0.469,1.7,3.8,0.444,4.6,9.7,0.478,2.1,2.1,1,0.8,3.4,4.2,4.2,2.5,0,1.3,4.2,16.4,,117,110
Raymond Felton,per_poss.2018,33,OKC,NBA,PG,6,0,79,7.5,19.3,0.387,4.3,8.7,0.5,3.1,10.6,0.294,0,1.2,0,1.2,6.8,8.1,5.6,2.5,1.2,3.1,4.3,19.3,,97,106
Raymond Felton,per_poss.2019,34,OKC,NBA,PG,5,0,57,3.4,11,0.308,1.7,6.7,0.25,1.7,4.2,0.4,0.8,1.7,0.5,0,2.5,2.5,2.5,3.4,0.8,1.7,5.9,9.3,,79,110
Terrance Ferguson,per_poss.2018,19,OKC,NBA,SG,3,0,6,8.2,8.2,1,8.2,8.2,1,0,0,,0,0,,8.2,0,8.2,8.2,0,0,0,16.4,24.5,,269,116
Terrance Ferguson,per_poss.2019,20,OKC,NBA,SG,5,5,128,3.4,9.4,0.36,2.6,6.8,0.389,0.8,2.6,0.286,0,0,,0.8,3.8,4.5,2.3,0.8,0,1.9,7.1,9.4,,92,116
Bryn Forbes,per_poss.2017,23,SAS,NBA,SG,6,0,73,4.2,14.8,0.286,1.4,6.3,0.222,2.8,8.5,0.333,4.2,4.2,1,0,4.2,4.2,2.1,0,0.7,1.4,3.5,14.1,,93,118
Bryn Forbes,per_poss.2018,24,SAS,NBA,SG,4,0,54,4.8,16.2,0.294,1.9,8.6,0.222,2.9,7.6,0.375,4.8,6.7,0.714,1,1.9,2.9,1.9,0,0,0,2.9,16.2,,96,121
Bryn Forbes,per_poss.2019,25,SAS,NBA,SG,7,7,212,6.7,13.8,0.482,3.7,7.6,0.484,3,6.2,0.48,1.5,2.2,0.667,0.2,5.9,6.2,1.7,0.2,0.2,0.7,3.5,18.5,,123,118
Evan Fournier,per_poss.2013,20,DEN,NBA,SG,4,4,53,5.6,15.8,0.353,0,7.5,0,5.6,8.4,0.667,6.5,7.5,0.875,0,0,0,3.7,1.9,0,5.6,5.6,17.7,,81,115
Evan Fournier,per_poss.2019,26,ORL,NBA,SG,5,5,175,6.9,19.8,0.348,2.3,9.7,0.235,4.6,10,0.457,1.7,2.3,0.75,0.9,3.7,4.6,2.9,2,0,3.4,4,17.8,,80,113
Melvin Frazier,per_poss.2019,22,ORL,NBA,SG,3,0,15,6.7,16.7,0.4,0,0,,6.7,16.7,0.4,3.3,6.7,0.5,3.3,10,13.4,0,3.3,0,0,0,16.7,,95,107
Tim Frazier,per_poss.2015,24,POR,NBA,PG,2,0,3,0,17.4,0,0,0,,0,17.4,0,0,0,,0,0,0,0,0,0,17.4,0,0,,0,117
Tim Frazier,per_poss.2018,27,WAS,NBA,PG,2,0,6,0,8.2,0,0,0,,0,8.2,0,0,0,,0,8.2,8.2,24.7,8.2,0,0,16.5,0,,107,98
Tim Frazier,per_poss.2019,28,MIL,NBA,PG,11,0,40,9.6,15.6,0.615,3.6,7.2,0.5,6,8.4,0.714,2.4,2.4,1,0,10.8,10.8,12,1.2,0,3.6,6,25.2,,137,103
Markelle Fultz,per_poss.2018,19,PHI,NBA,SG,3,0,23,2.1,15,0.143,0,0,,2.1,15,0.143,6.4,8.6,0.75,0,6.4,6.4,10.7,4.3,0,2.1,8.6,10.7,,83,102
Danilo Gallinari,per_poss.2011,22,DEN,NBA,SF,5,5,148,6.5,15.2,0.432,2.4,5.2,0.467,4.1,10,0.414,5.2,7.2,0.714,0.3,5.5,5.9,3.4,1.4,0,2.4,5.9,20.7,,105,111
Danilo Gallinari,per_poss.2012,23,DEN,NBA,SF,7,7,222,8.1,22.5,0.362,1,5.5,0.174,7.2,17,0.423,5.3,5.7,0.917,2.2,6.5,8.6,4.1,1.2,1,2.2,3.6,22.5,,102,108
Danilo Gallinari,per_poss.2019,30,LAC,NBA,SF,6,6,201,9.1,25.8,0.351,3,10,0.302,6,15.8,0.382,6.5,7.7,0.848,2.1,6.5,8.6,3.7,1.9,0.2,2.6,3.3,27.6,,99,121
Langston Galloway,per_poss.2019,27,DET,NBA,SG,4,0,110,4.7,14.6,0.324,3.9,10.8,0.36,0.9,3.9,0.222,0,0,,0.9,5.6,6.5,1.7,0.9,1.7,0.9,4.3,13.4,,92,121
Marc Gasol,per_poss.2011,26,MEM,NBA,C,13,13,519,7.4,14.5,0.511,0,0.2,0,7.4,14.3,0.518,5.2,7.5,0.699,4.2,10.8,15,3,1.4,2.9,2.7,4.5,20,,113,102
Marc Gasol,per_poss.2012,27,MEM,NBA,C,7,7,261,7.6,14.5,0.522,0,0.2,0,7.6,14.3,0.529,7.1,9,0.791,3.4,6.5,9.9,4.6,0.4,2.7,2.7,5.2,22.2,,122,103
Marc Gasol,per_poss.2013,28,MEM,NBA,C,15,15,609,8.3,18.3,0.454,0,0,,8.3,18.3,0.454,6.4,8,0.8,2.2,9.1,11.3,4.3,1.2,2.9,1.6,4.7,23,,114,102
Marc Gasol,per_poss.2014,29,MEM,NBA,C,7,7,299,8.5,21,0.405,0,0.2,0,8.5,20.8,0.409,4.9,6.1,0.794,2.3,7.4,9.8,5.6,2.2,1.1,2.2,4.9,21.9,,101,107
Marc Gasol,per_poss.2015,30,MEM,NBA,C,11,11,416,8.9,22.6,0.394,0,0.3,0,8.9,22.3,0.399,9.4,11,0.852,2.4,11.8,14.2,6.1,1.3,2.4,2,4.1,27.2,,108,101
Marc Gasol,per_poss.2017,32,MEM,NBA,C,6,6,240,9.1,19.3,0.47,1.6,2.8,0.583,7.5,16.5,0.451,7.2,7.7,0.939,1.6,7.5,9.1,5.8,0.5,0.9,3.5,5.1,27,,115,121
Marc Gasol,per_poss.2019,34,TOR,NBA,C,24,24,735,5.2,12.2,0.422,2.3,6.1,0.382,2.9,6.2,0.462,2.7,3.1,0.87,1.1,9.3,10.4,5,1.4,1.8,1.4,5.7,15.4,,117,103
Pau Gasol,per_poss.2004,23,MEM,NBA,PF,4,4,134,11.7,20.4,0.571,0,0,,11.7,20.4,0.571,7.5,8.3,0.9,1.7,6.7,8.3,4.2,1.7,2.5,2.1,4.2,30.8,,127,113
Pau Gasol,per_poss.2005,24,MEM,NBA,PF,4,4,133,15.3,31.5,0.488,0.4,0.4,1,15,31.1,0.481,2.4,4.7,0.5,5.9,5.9,11.8,3.9,0.8,2.8,2.8,4.7,33.4,,106,123
Pau Gasol,per_poss.2006,25,MEM,NBA,PF,4,4,158,10.6,24.5,0.433,0,0.4,0,10.6,24.2,0.439,8.4,11,0.767,1.5,8.4,9.9,4.4,0.7,1.8,4,4,29.7,,99,114
Pau Gasol,per_poss.2008,27,LAL,NBA,C,21,21,836,8.7,16.5,0.53,0,0,,8.7,16.5,0.53,4.5,6.4,0.692,3.4,8.7,12.1,5.1,0.7,2.5,2.7,3.7,21.9,,115,107
Pau Gasol,per_poss.2009,28,LAL,NBA,C,23,23,931,9.1,15.6,0.58,0,0,,9.1,15.6,0.58,5.7,7.9,0.714,3.8,10.2,14.1,3.3,1.1,2.5,2.5,3.9,23.8,,124,102
Pau Gasol,per_poss.2010,29,LAL,NBA,C,23,23,913,9.7,18,0.539,0,0.2,0,9.7,17.8,0.545,7,9.3,0.759,5.4,9.6,15,4.8,0.5,2.8,2.6,3.7,26.4,,126,107
Pau Gasol,per_poss.2011,30,LAL,NBA,C,10,10,358,7.3,17.4,0.42,0.2,0.3,0.5,7.1,17.1,0.418,5.6,7,0.8,5,7.1,12.1,5.9,0.6,2.6,2.6,5.1,20.3,,111,109
Pau Gasol,per_poss.2012,31,LAL,NBA,PF,12,12,444,7.5,17.3,0.434,0.2,0.6,0.4,7.3,16.7,0.435,2.9,3.5,0.828,4.6,9.2,13.8,5.3,0.7,3,2.4,4.4,18.2,,107,109
Pau Gasol,per_poss.2013,32,LAL,NBA,PF,4,4,146,8.9,18.6,0.481,0,0,,8.9,18.6,0.481,2.1,3.9,0.545,2.5,13.9,16.4,9.3,0.7,1.1,4.6,1.4,20,,96,111
Pau Gasol,per_poss.2015,34,CHI,NBA,PF,10,10,317,9.4,19.3,0.487,0,0.7,0,9.4,18.6,0.505,5.4,7,0.762,2.8,12.9,15.7,5.2,0.8,3.5,3.5,3,24.1,,107,97
Pau Gasol,per_poss.2017,36,SAS,NBA,C,16,7,365,7.1,16.1,0.439,0.8,2.5,0.333,6.2,13.5,0.458,2.4,3.4,0.708,5.5,10.6,16.1,4.4,1,2.1,2.5,4.9,17.4,,110,110
Pau Gasol,per_poss.2018,37,SAS,NBA,C,5,0,90,5.7,11.4,0.5,0.6,1.7,0.333,5.1,9.7,0.529,5.1,5.7,0.9,1.1,12.6,13.7,8,0,0.6,3.4,2.9,17.1,,115,113
Rudy Gay,per_poss.2012,25,MEM,NBA,SF,7,7,279,9.4,22.4,0.421,0.8,3.7,0.211,8.6,18.6,0.463,6.5,7.9,0.825,2,7.1,9,2,1.8,0.4,4.1,2.9,26.1,,99,102
Rudy Gay,per_poss.2018,31,SAS,NBA,PF,5,4,160,8.4,20.9,0.4,1.3,5.8,0.222,7.1,15.1,0.468,1.6,2.9,0.556,2.9,6.1,9,3.5,2.6,0.3,1.9,5.1,19.6,,93,112
Rudy Gay,per_poss.2019,32,SAS,NBA,PF,7,0,179,8.2,20.4,0.4,2.3,5.5,0.421,5.8,14.9,0.392,4.1,5,0.824,3.8,10.8,14.6,3.5,0.9,1.5,2.9,3.8,22.8,,104,112
Paul George,per_poss.2011,20,IND,NBA,SG,5,5,133,4,13.2,0.303,1.2,5.2,0.231,2.8,8,0.35,2.8,3.2,0.875,2,8,10,2,2.8,4,2.8,4.4,12,,84,103
Paul George,per_poss.2012,21,IND,NBA,SG,11,11,371,5.4,14,0.389,1.6,6,0.268,3.8,7.9,0.481,3.2,4.1,0.786,2.2,8.5,10.7,3.8,2.6,0.6,3.1,4.7,15.7,,100,99
Paul George,per_poss.2013,22,IND,NBA,SF,19,19,780,8.4,19.5,0.43,2.4,7.3,0.327,6,12.2,0.491,6.6,9,0.727,1.1,8.8,9.9,6.8,1.8,0.6,5.3,5.1,25.7,,104,103
Paul George,per_poss.2014,23,IND,NBA,SF,19,19,781,9.6,21.9,0.438,3.6,9,0.403,6,12.9,0.462,7,8.9,0.789,0.9,9.2,10.1,5.1,2.9,0.5,3.4,3.9,29.8,,111,101
Paul George,per_poss.2016,25,IND,NBA,SF,7,7,275,11,24.2,0.455,3.5,8.4,0.419,7.5,15.7,0.475,12,12.6,0.953,1.8,8.6,10.4,5.9,2.8,1,4.5,4.7,37.5,,121,101
Paul George,per_poss.2017,26,IND,NBA,SF,4,4,172,10,25.9,0.386,5.3,12.4,0.429,4.7,13.5,0.348,7.7,8.8,0.867,1.5,8.8,10.3,8.5,2.1,0.6,3.8,3.8,33,,116,117
Paul George,per_poss.2018,27,OKC,NBA,SF,6,6,251,9.6,23.5,0.408,3.7,10.2,0.365,5.9,13.3,0.441,6.1,7,0.861,0.8,6.3,7,3.1,1.6,0.8,4.7,3.3,28.9,,100,109
Paul George,per_poss.2019,28,OKC,NBA,SF,5,5,204,10.4,23.8,0.436,3.5,11.1,0.319,6.8,12.7,0.537,9.4,11.5,0.816,1.4,8.7,10.1,4.2,1.6,0.2,4.7,4.9,33.7,,108,110
Marcus Georges-Hunt,per_poss.2018,23,MIN,NBA,SG,2,0,3,0,16.8,0,0,0,,0,16.8,0,0,0,,16.8,0,16.8,0,0,0,0,0,0,,66,124
Taj Gibson,per_poss.2010,24,CHI,NBA,PF,5,5,145,5.7,13.6,0.421,0,0,,5.7,13.6,0.421,2.1,3.9,0.545,3.2,9.3,12.5,1.1,0.4,1.1,0.7,6.1,13.6,,100,115
Taj Gibson,per_poss.2011,25,CHI,NBA,PF,16,0,284,8.4,14.8,0.566,0,0.2,0,8.4,14.6,0.573,1.8,2.9,0.6,5.1,7.8,12.8,1.8,1,4.3,2.7,6.2,18.5,,111,99
Taj Gibson,per_poss.2012,26,CHI,NBA,PF,6,0,137,8.4,18.3,0.457,0,0,,8.4,18.3,0.457,6,8.8,0.682,6,9.5,15.5,1.6,1.6,4,1.2,7.6,22.7,,112,93
Taj Gibson,per_poss.2013,27,CHI,NBA,PF,12,0,206,8.3,17.6,0.47,0,0.5,0,8.3,17.1,0.484,4.3,5.9,0.727,4,5.6,9.6,1.1,1.1,1.6,2.4,9.9,20.8,,104,111
Taj Gibson,per_poss.2014,28,CHI,NBA,PF,5,0,154,11.7,20.8,0.561,0,0,,11.7,20.8,0.561,9.8,13.1,0.75,7.6,3.6,11.3,0.7,0.7,4.4,2.9,4.4,33.1,,124,108
Taj Gibson,per_poss.2015,29,CHI,NBA,PF,12,2,276,6.5,13.9,0.472,0,0,,6.5,13.9,0.472,4,5.8,0.7,4.8,7.9,12.7,2.3,0.8,2.3,2.1,4.8,17.1,,109,102
Taj Gibson,per_poss.2017,31,OKC,NBA,PF,5,5,118,8.7,14.4,0.6,0,0,,8.7,14.4,0.6,2.9,3.3,0.875,1.2,6.2,7.4,1.2,0.4,0,3.3,5.4,20.2,,108,119
Taj Gibson,per_poss.2018,32,MIN,NBA,PF,5,5,123,5.8,9,0.636,0,0,,5.8,9,0.636,1.2,1.2,1,2.9,5.3,8.2,0.8,0.4,0.8,1.6,3.3,12.7,,121,119
Shai Gilgeous-Alexander,per_poss.2019,20,LAC,NBA,PG,6,6,173,7.6,16.2,0.467,2.4,4.9,0.5,5.1,11.3,0.452,4.6,5.4,0.85,1.1,3.2,4.3,5.1,1.6,1.3,1.3,4.6,22.1,,123,122
Rudy Gobert,per_poss.2017,24,UTA,NBA,C,9,9,246,8.5,13.3,0.635,0,0,,8.5,13.3,0.635,5.1,10.6,0.48,4.7,14.2,18.9,2.3,1.9,2.5,1.9,6.4,22,,121,105
Rudy Gobert,per_poss.2018,25,UTA,NBA,C,11,11,383,7,10.8,0.655,0,0,,7,10.8,0.655,4.5,7.4,0.603,5.5,9.6,15.1,1.4,1.3,3.2,2.7,4.4,18.6,,123,104
Rudy Gobert,per_poss.2019,26,UTA,NBA,C,5,5,152,6.1,10.2,0.594,0,0,,6.1,10.2,0.594,5.8,7.4,0.783,7.4,9,16.3,2.2,1,4.2,2.9,5.1,17.9,,126,105
Aaron Gordon,per_poss.2019,23,ORL,NBA,PF,5,5,164,8.9,19,0.468,2.4,6.1,0.4,6.4,12.8,0.5,3.1,5.8,0.526,3.4,7.6,11,5.5,1.8,0.3,4,4.9,23.2,,102,111
Eric Gordon,per_poss.2015,26,NOP,NBA,SG,4,4,143,10.2,23,0.444,4.7,11.7,0.406,5.5,11.3,0.484,1.8,2.2,0.833,0.7,2.6,3.3,5.5,0.7,0.7,3.7,4,27,,104,121
Eric Gordon,per_poss.2017,28,HOU,NBA,SG,11,2,358,7.1,16.8,0.421,3.8,9.7,0.386,3.3,7.1,0.471,1.8,2.5,0.722,0.7,5.3,6,3.1,1.1,0.8,1.9,2.8,19.8,,108,112
Eric Gordon,per_poss.2018,29,HOU,NBA,SG,17,2,549,7.7,20.2,0.38,3.9,11.9,0.331,3.7,8.3,0.451,4.7,5.6,0.836,0.8,3.3,4.1,2.6,0.9,0.7,2.2,2.6,23.9,,104,112
Eric Gordon,per_poss.2019,30,HOU,NBA,SG,11,11,410,8.1,18.1,0.447,4.6,11.5,0.4,3.5,6.6,0.527,2.9,3.4,0.857,0.6,2.7,3.3,1.7,0.8,1.3,3.3,2.7,23.7,,108,112
Treveon Graham,per_poss.2019,25,BRK,NBA,SG,5,0,79,1.2,5.8,0.2,0,4.1,0,1.2,1.7,0.667,1.7,3.5,0.5,1.7,4.7,6.4,1.7,1.2,0.6,1.7,5.8,4.1,,68,119
Jerami Grant,per_poss.2017,22,OKC,NBA,PF,5,0,111,8.3,13.6,0.613,0.9,2.6,0.333,7.5,11,0.68,2.6,3.1,0.857,3.1,5.3,8.3,1.8,0.4,0.9,1.3,3.1,20.2,,134,119
Jerami Grant,per_poss.2018,23,OKC,NBA,PF,6,0,133,6.6,12.9,0.514,0.7,3,0.25,5.9,10,0.593,1.8,4.1,0.455,3,4.4,7.4,2.2,1.5,1.1,2.2,5.5,15.9,,106,110
Jerami Grant,per_poss.2019,24,OKC,NBA,PF,5,5,176,5.5,10.9,0.5,2.5,5.5,0.45,3,5.5,0.55,2.5,3.6,0.692,1.6,6,7.6,1.1,0.8,2.7,1.1,3.6,15.8,,122,111
Jerian Grant,per_poss.2017,24,CHI,NBA,PG,5,2,52,6,23.1,0.261,1,9,0.111,5,14,0.357,3,3,1,0,4,4,5,2,0,7,3,16,,63,114
Jerian Grant,per_poss.2019,26,ORL,NBA,PG,3,0,14,7.2,35.8,0.2,0,25.1,0,7.2,10.8,0.667,3.6,3.6,1,0,14.3,14.3,10.8,0,0,3.6,3.6,17.9,,60,113
Danny Green,per_poss.2011,23,SAS,NBA,SG,4,0,7,15.1,45.3,0.333,7.6,30.2,0.25,7.6,15.1,0.5,0,0,,0,7.6,7.6,15.1,7.6,7.6,7.6,7.6,37.8,,87,85
Danny Green,per_poss.2012,24,SAS,NBA,SG,14,12,289,6.8,16.3,0.418,3.6,10.4,0.345,3.2,5.9,0.545,1.3,1.8,0.7,0.5,7.5,8.1,2.7,1.3,1.8,2.7,4.3,18.5,,98,103
Danny Green,per_poss.2013,25,SAS,NBA,SG,21,21,669,6.6,14.9,0.446,4.4,9.1,0.482,2.2,5.8,0.389,1,1.2,0.8,1.4,5.5,7,2.6,1.8,1.8,1.5,4.1,18.7,,117,102
Danny Green,per_poss.2014,26,SAS,NBA,SG,23,23,529,7.6,15.6,0.491,4.7,9.9,0.475,2.9,5.7,0.517,0.9,1.1,0.818,0.9,5.9,6.8,2.1,3.1,1.7,2,4.9,20.9,,118,101
Danny Green,per_poss.2015,27,SAS,NBA,SG,7,7,204,5.2,15.2,0.344,3,10,0.3,2.2,5.2,0.429,1,1.5,0.667,1.7,3.7,5.5,3.7,1.7,1.7,1.2,3,14.4,,100,107
Danny Green,per_poss.2016,28,SAS,NBA,SG,10,10,267,5.9,12.7,0.462,4.7,9.4,0.5,1.2,3.3,0.353,0.4,0.6,0.667,0,6.1,6.1,1.4,4.1,1.6,1.2,3.9,16.8,,119,97
Danny Green,per_poss.2017,29,SAS,NBA,SG,16,16,436,5.3,13.1,0.405,3.1,9,0.342,2.2,4.1,0.543,0.9,1.7,0.571,1.5,5.2,6.7,2.7,1.2,1.8,2,3.5,14.6,,106,113
Danny Green,per_poss.2018,30,SAS,NBA,SG,5,5,103,4,15,0.267,2.5,10,0.25,1.5,5,0.3,0,0,,2,3.5,5.5,0.5,0.5,2,1,4,10.5,,75,116
Danny Green,per_poss.2019,31,TOR,NBA,SG,24,24,684,3.9,11.3,0.342,2.8,8.7,0.328,1,2.6,0.389,1.5,1.7,0.913,1.2,5.1,6.4,1.9,2.3,0.8,1.9,4.4,12.1,,96,105
Draymond Green,per_poss.2013,22,GSW,NBA,SF,12,1,223,5.5,12.8,0.429,2.1,5.3,0.391,3.4,7.6,0.455,3,3.9,0.765,3.2,8.5,11.7,4.3,1.4,2.3,2.7,8,16,,111,104
